SeqID	Pos	Strand	logFC	logCPM	LR	PValue	PValue.adj	MatchedFeatureType	MatchedFeatureID	MatchedFeatureGene	MatchedFeatureDescription	MatchedFeatureStart	MatchedFeatureEnd	MatchedFeatureStrand
NC_000913.3	1908381	-	0.11156021058229	4.94477914270092	0.0400289366979223	0.841424014338007	0.899318885321237	CDS	cds1848	yebO	uncharacterized protein YebO	1908261	1908548	-
NC_000913.3	4169227	+	0.0686731020631475	5.02758582868537	0.0398472439517903	0.841779548919876	0.899599687726611	rRNA	rna158	rrlB	23S ribosomal RNA	4168641	4171544	+
NC_000913.3	4037740	+	-0.0826008531625335	4.8790366138988	0.039493042705228	0.842475077716049	0.8997477884863	rRNA	rna150	rrlA	23S ribosomal RNA	4037519	4040423	+
NC_000913.3	4040302	+	0.0681644957371158	4.55308844038494	0.0396184992672488	0.842228354944717	0.8997477884863	rRNA	rna150	rrlA	23S ribosomal RNA	4037519	4040423	+
NC_000913.3	1799675	-	-0.130378364940253	4.57849596223244	0.0396192453190878	0.842226888975377	0.8997477884863	CDS	cds1736	rplT	50S ribosomal subunit protein L20	1799393	1799749	-
NC_000913.3	1799928	-	0.139770121858112	4.71300575646561	0.0395253834059393	0.842411437595425	0.8997477884863	CDS	cds1737	rpmI	50S ribosomal subunit protein L35	1799802	1799999	-
NC_000913.3	3308528	-	-0.0931848708752387	4.81637785268787	0.0395725937310516	0.84231858555913	0.8997477884863	CDS	cds3151	nlpI	lipoprotein NlpI	3308040	3308924	-
pC008	2362	+	-0.153122451603742	5.34375815353685	0.0396593641719392	0.842148077763339	0.8997477884863	CDS	cds_pC008.7	bla	beta-lactamase	1565	2425	+
NC_000913.3	1757556	+	-0.123530471432859	4.34742586125971	0.0393468136506527	0.842763166325102	0.899956303975897	CDS	cds1697	lpp	murein lipoprotein	1757421	1757657	+
NC_000913.3	189737	+	-0.0669218851518175	4.52692655766889	0.0392016341241543	0.843049738181291	0.900028439452009	ncRNA	rna2	tff	putative small RNA T44	189712	189847	+
NC_000913.3	2755822	+	0.0867436414914969	7.96944887631027	0.0391715058510727	0.843109277852496	0.900028439452009	ncRNA	rna89	ssrA	tmRNA	2755593	2755955	+
NC_000913.3	3308460	-	0.0606407833390605	4.94875709747395	0.039191999348585	0.843068775894913	0.900028439452009	CDS	cds3151	nlpI	lipoprotein NlpI	3308040	3308924	-
NC_000913.3	4180094	+	0.160468844790253	5.28069258136696	0.0389325130156024	0.843582422292065	0.900379845651452	CDS	cds3940	rplJ	50S ribosomal subunit protein L10	4179996	4180493	+
pC008	4510	+	-0.0907413533937066	4.60810314926168	0.0389114267710955	0.843624239988289	0.900379845651452	CDS	pC008.17	NA	monomeric derivative of DsRed (Campbell et al., 2002)	4163	4840	+
NC_000913.3	2311809	-	-0.0569409130827883	4.54901495700545	0.0386900627931608	0.844063955679922	0.900650806077222	CDS	cds2229	ompC	outer membrane porin C	2311646	2312749	-
NC_000913.3	2728318	-	-0.0610569108326822	4.77676944384885	0.0387029993718926	0.844038222666829	0.900650806077222	rRNA	rna85	rrlG	23S ribosomal RNA	2726281	2729184	-
NC_000913.3	2730842	-	-0.058433545974264	4.79700270958838	0.0384854445642393	0.844471571288383	0.900986564721882	rRNA	rna87	rrsG	16S ribosomal RNA	2729616	2731157	-
NC_000913.3	2729049	-	0.121905553705314	4.67935993701934	0.0383997042304145	0.844642707287412	0.901069971575709	rRNA	rna85	rrlG	23S ribosomal RNA	2726281	2729184	-
NC_000913.3	4040336	+	-0.0838655186133912	6.38148733322102	0.0382177376784796	0.84500656743109	0.901259755513815	rRNA	rna150	rrlA	23S ribosomal RNA	4037519	4040423	+
NC_000913.3	2079342	-	-0.0874815127644152	4.31621821351632	0.0382402805383517	0.844961442013114	0.901259755513815	CDS	cds2019	yeeX	DUF496 domain-containing protein YeeX	2079032	2079361	-
NC_000913.3	2755750	+	0.065079347742486	4.72013317280154	0.0380795835973657	0.845283421201982	0.901363716963912	ncRNA	rna89	ssrA	tmRNA	2755593	2755955	+
pC008	3946	-	0.0849541011427255	5.18085815362086	0.0380762926687623	0.845290022408125	0.901363716963912	CDS	pC008.12	tetR from transposon Tn10	tetracycline repressor TetR	3430	4053	-
NC_000913.3	226241	+	0.0622665544205705	5.38815279184585	0.0379187052587446	0.845606471071163	0.9014036648073	rRNA	rna6	rrlH	23S ribosomal RNA	225759	228662	+
NC_000913.3	3441855	-	-0.0705105240863762	4.87529876748889	0.0379718129669158	0.845499750243799	0.9014036648073	CDS	cds3274	rpsK	30S ribosomal subunit protein S11	3441709	3442098	-
NC_000913.3	1292838	-	0.143591381151064	6.38511330295953	0.0376835665205135	0.84607992088531	0.901710024534503	CDS	cds1235	hns	DNA-binding transcriptional dual regulator H-NS	1292509	1292922	-
NC_000913.3	1641550	-	-0.170947707424549	8.1343216879104	0.0375488700146889	0.846351821851086	0.9018176869156	CDS	cds1575	cspB	Qin prophage; cold shock-like protein CspB	1641339	1641554	-
NC_000913.3	4040333	+	-0.0676228686219977	4.92667044453297	0.0374903296114564	0.846470150371182	0.901828442245314	rRNA	rna150	rrlA	23S ribosomal RNA	4037519	4040423	+
NC_000913.3	3447133	-	-0.121658807213705	7.07066432853753	0.0372091164483663	0.847039910976813	0.902336284987169	CDS	cds3285	rplE	50S ribosomal subunit protein L5	3446899	3447438	-
NC_000913.3	2728614	-	0.0658335911222642	5.61419425820522	0.0371106910298238	0.847239856172346	0.902350942300686	rRNA	rna85	rrlG	23S ribosomal RNA	2726281	2729184	-
NC_000913.3	4606138	-	-0.0989350322059623	4.83445564644327	0.0371235056877399	0.84721380842322	0.902350942300686	tRNA	rna177	leuV	tRNA-Leu	4606079	4606165	-
NC_000913.3	3442211	-	0.0709203391704182	4.44281379606784	0.0367028626073069	0.848071279087369	0.903137212502073	CDS	cds3275	rpsM	30S ribosomal subunit protein S13	3442115	3442471	-
NC_000913.3	2755843	+	0.0708779256236237	4.55480984915657	0.0364422007201028	0.848605190459107	0.903514703514069	ncRNA	rna89	ssrA	tmRNA	2755593	2755955	+
NC_000913.3	3945779	+	0.0662623784392302	5.55568369524348	0.0364245428390717	0.848641430407172	0.903514703514069	rRNA	rna137	rrlC	23S ribosomal RNA	3943704	3946607	+
NC_000913.3	4212132	+	0.0926274276517841	4.36391266241801	0.0358133884217757	0.849901383032902	0.904492574318116	rRNA	rna167	rrlE	23S ribosomal RNA	4210043	4212946	+
NC_000913.3	3442849	-	0.0814002393351358	5.08259561198574	0.035767130464933	0.84999719998594	0.904492574318116	CDS	cds3277	secY	Sec translocon subunit SecY	3442766	3444097	-
pC008	2179	+	-0.082412676907998	4.81767621206282	0.0357801610708179	0.84997020240029	0.904492574318116	CDS	cds_pC008.7	bla	beta-lactamase	1565	2425	+
pC008	4573	+	-0.0722487044448086	6.88478436451978	0.0356566775724083	0.85022624774553	0.904636994445381	CDS	pC008.17	NA	monomeric derivative of DsRed (Campbell et al., 2002)	4163	4840	+
NC_000913.3	710453	-	0.143533990669609	5.56457087802945	0.0348343881097435	0.851943115501837	0.906118947520714	CDS	cds677	fur	DNA-binding transcriptional dual regulator Fur	710200	710646	-
NC_000913.3	3423469	-	-0.0735465725008287	8.72956933771936	0.034857411122772	0.851894761803182	0.906118947520714	rRNA	rna117	rrfF	5S ribosomal RNA	3423423	3423542	-
pC008	4610	+	0.110919462040052	9.48277601149019	0.0348106474832548	0.851992993676239	0.906118947520714	CDS	pC008.17	NA	monomeric derivative of DsRed (Campbell et al., 2002)	4163	4840	+
pC008	4446	+	0.0804815161272349	6.60328711741152	0.0346173088831279	0.852399847899811	0.906352756219051	CDS	pC008.17	NA	monomeric derivative of DsRed (Campbell et al., 2002)	4163	4840	+
NC_000913.3	2726297	-	-0.06662766961528	5.50476223899221	0.0344092614106444	0.852838970106407	0.906720208099309	rRNA	rna85	rrlG	23S ribosomal RNA	2726281	2729184	-
NC_000913.3	4166771	+	0.0704394979770862	5.98883887061855	0.0343088110830116	0.853051480455837	0.906781140987053	rRNA	rna156	rrsB	16S ribosomal RNA	4166659	4168200	+
NC_000913.3	451519	-	-0.118122671331481	4.99722988680241	0.0342937446884548	0.853083382302789	0.906781140987053	CDS	cds430	cyoA	cytochrome bo3 ubiquinol oxidase subunit 2	450663	451610	-
NC_000913.3	3941920	+	0.0742629331730416	5.98711406967135	0.034157588690249	0.85337201072591	0.906889036286179	rRNA	rna135	rrsC	16S ribosomal RNA	3941808	3943349	+
NC_000913.3	1799951	-	0.10580337008572	4.7872361533993	0.0337284971461145	0.854285526847468	0.907668346015683	CDS	cds1737	rpmI	50S ribosomal subunit protein L35	1799802	1799999	-
NC_000913.3	223887	+	-0.0655952949615282	5.37472488622437	0.0334856334559444	0.854805236046289	0.908113453857593	rRNA	rna3	rrsH	16S ribosomal RNA	223771	225312	+
NC_000913.3	3471262	-	0.0536464521595828	3.93594413377641	0.0332381356918026	0.855336869596704	0.908578660493244	CDS	cds3316	tufA	translation elongation factor Tu 1	3470145	3471329	-
NC_000913.3	3427410	-	0.0606562933748276	5.46842287834814	0.0329884373506388	0.855875306613959	0.909050991344413	rRNA	rna123	rrsD	16S ribosomal RNA	3427221	3428762	-
NC_000913.3	2726327	-	-0.0534823410533365	4.39112976186074	0.0324431880282479	0.857058419130049	0.90997670137064	rRNA	rna85	rrlG	23S ribosomal RNA	2726281	2729184	-
NC_000913.3	3333252	-	0.130040108638882	5.2881935007203	0.0324140359190892	0.857121963063516	0.90997670137064	CDS	cds3172	rplU	50S ribosomal subunit protein L21	3333140	3333451	-
NC_000913.3	1619485	+	-0.0826242106841718	4.25508814364197	0.0317983584055845	0.858470932938017	0.910901187469167	CDS	cds1542	marR	DNA-binding transcriptional repressor MarR	1619120	1619554	+
NC_000913.3	1757499	+	0.0800467542488634	4.37727671583072	0.0318082449639974	0.858449165210114	0.910901187469167	CDS	cds1697	lpp	murein lipoprotein	1757421	1757657	+
NC_000913.3	3446499	-	0.0474655878061484	3.88458289814322	0.0318630334668812	0.85832859785557	0.910901187469167	CDS	cds3283	rpsH	30S ribosomal subunit protein S8	3446153	3446545	-
NC_000913.3	3471273	-	0.0616401118392279	4.5316520297325	0.0318570307902704	0.858341802101068	0.910901187469167	CDS	cds3316	tufA	translation elongation factor Tu 1	3470145	3471329	-
pC008	4437	+	0.0791734136379439	6.05433135632437	0.0319441184497862	0.858150358694566	0.910901187469167	CDS	pC008.17	NA	monomeric derivative of DsRed (Campbell et al., 2002)	4163	4840	+
NC_000913.3	3423894	-	-0.0807507787512108	8.26779122572981	0.0315492625832121	0.859020536235406	0.911293209776709	rRNA	rna120	rrlD	23S ribosomal RNA	3423880	3426783	-
pC008	4645	+	-0.0595722525462117	4.70187193959606	0.0313937435718259	0.859364807835803	0.911558665173172	CDS	pC008.17	NA	monomeric derivative of DsRed (Campbell et al., 2002)	4163	4840	+
NC_000913.3	3311584	-	0.106856104438107	4.56116715332955	0.0310372116045983	0.860157394941044	0.912299554564344	CDS	cds3153	rpsO	30S ribosomal subunit protein S15	3311415	3311684	-
NC_000913.3	1129830	-	0.0536991537958658	4.62684487632794	0.0309773327092779	0.860290968031091	0.912341395309121	CDS	cds1059	flgN	flagellar biosynthesis protein FlgN	1129414	1129830	-
NC_000913.3	3270256	-	0.0626686863500106	5.38161009540729	0.0309334101415004	0.860389031653598	0.912345573112168	ncRNA	rna112	rnpB	RNase P catalytic RNA component	3270216	3270592	-
NC_000913.3	4168731	+	0.0656353210903395	4.50162279165286	0.0306376265274082	0.861051289679869	0.912947949121305	rRNA	rna158	rrlB	23S ribosomal RNA	4168641	4171544	+
NC_000913.3	3333361	-	-0.152926201008064	5.67916207473547	0.0302568882767673	0.861908629735153	0.91368804509621	CDS	cds3172	rplU	50S ribosomal subunit protein L21	3333140	3333451	-
NC_000913.3	3448521	-	0.0629349960675802	5.5971076499413	0.0302439593684465	0.861937840127901	0.91368804509621	CDS	cds3288	rpsQ	30S ribosomal subunit protein S17	3448314	3448568	-
NC_000913.3	4171672	+	-0.0647588782448951	5.49828912385709	0.0301287523059628	0.862198412966044	0.913864321145966	rRNA	rna159	rrfB	5S ribosomal RNA	4171637	4171756	+
NC_000913.3	1292736	-	0.0884297561047041	4.65196022565262	0.0299229565304699	0.86266515772831	0.914259061213701	CDS	cds1235	hns	DNA-binding transcriptional dual regulator H-NS	1292509	1292922	-
NC_000913.3	2728660	-	-0.0893651578970626	5.70525000495726	0.0297720956093244	0.863008361219233	0.914322881768283	rRNA	rna85	rrlG	23S ribosomal RNA	2726281	2729184	-
NC_000913.3	3446545	-	-0.0520603971246524	4.12140983055605	0.0297863273587424	0.862975946274402	0.914322881768283	CDS	cds3283	rpsH	30S ribosomal subunit protein S8	3446153	3446545	-
NC_000913.3	1051573	+	-0.132979122535627	5.20145460612368	0.0296771207952702	0.863224885185063	0.914352399967088	CDS	cds981	cspG	cold shock protein CspG	1051461	1051673	+
NC_000913.3	3442786	-	-0.0603607396661521	6.60409073734388	0.0295056569469807	0.863616694479672	0.914667462805011	CDS	cds3277	secY	Sec translocon subunit SecY	3442766	3444097	-
NC_000913.3	4212118	+	0.0603432953909598	5.52054548427828	0.0293862043485547	0.863890346809421	0.914711792770292	rRNA	rna167	rrlE	23S ribosomal RNA	4210043	4212946	+
NC_000913.3	3426153	-	0.0483689874003524	4.43804208359336	0.0293236385619506	0.86403390640831	0.914711792770292	rRNA	rna120	rrlD	23S ribosomal RNA	3423880	3426783	-
NC_000913.3	3449938	-	-0.0715889741433921	5.79243588697674	0.0293345242001237	0.864008917573677	0.914711792770292	CDS	cds3292	rplV	50S ribosomal subunit protein L22	3449901	3450233	-
pC008	4002	-	-0.0648340658809082	5.07414984009479	0.0293227164629002	0.86403602337819	0.914711792770292	CDS	pC008.12	tetR from transposon Tn10	tetracycline repressor TetR	3430	4053	-
pC008	4798	+	-0.049670782277779	4.53486402073326	0.0288591062193717	0.865104760585448	0.915643202047909	CDS	pC008.17	NA	monomeric derivative of DsRed (Campbell et al., 2002)	4163	4840	+
NC_000913.3	2755827	+	-0.0616018510398433	6.06468216021218	0.028611822627056	0.865678424397395	0.915850356656183	ncRNA	rna89	ssrA	tmRNA	2755593	2755955	+
NC_000913.3	4036344	+	-0.0647211906953902	4.8429399319242	0.0286756406451092	0.865530132049407	0.915850356656183	rRNA	rna147	rrsA	16S ribosomal RNA	4035531	4037072	+
NC_000913.3	4179428	+	-0.119892935053449	5.16726191828314	0.0286233415370134	0.865651645619455	0.915850356656183	CDS	cds3939	rplA	50S ribosomal subunit protein L1	4178879	4179583	+
NC_000913.3	3424653	-	-0.0752787677632492	6.37732338517107	0.0286376409122937	0.865618410618045	0.915850356656183	rRNA	rna120	rrlD	23S ribosomal RNA	3423880	3426783	-
NC_000913.3	3427689	-	-0.0598898002769827	4.37770194642205	0.0285264073936347	0.865877168121442	0.915860692994449	rRNA	rna123	rrsD	16S ribosomal RNA	3427221	3428762	-
NC_000913.3	2755798	+	0.0666429013502303	4.25465684472482	0.0284807307486972	0.865983573897758	0.915873298613308	ncRNA	rna89	ssrA	tmRNA	2755593	2755955	+
NC_000913.3	2729833	-	-0.0623939282949808	5.01761305477389	0.0281608955996355	0.866731115511605	0.916563899482215	rRNA	rna87	rrsG	16S ribosomal RNA	2729616	2731157	-
NC_000913.3	2727054	-	-0.0771114018959258	6.42592535800117	0.028029217794785	0.867040150197469	0.916690682358646	rRNA	rna85	rrlG	23S ribosomal RNA	2726281	2729184	-
NC_000913.3	3451891	-	0.0652480410439217	4.15530390937987	0.0279486263657631	0.867229658496415	0.916791043713136	CDS	cds3296	rplD	50S ribosomal subunit protein L4	3451681	3452286	-
pC008	1848	+	-0.0754697643177872	5.32123055983642	0.027869865568408	0.867415133681347	0.916887120040708	CDS	cds_pC008.7	bla	beta-lactamase	1565	2425	+
NC_000913.3	228796	+	0.0554009930400599	6.08048485183796	0.0277486821947548	0.867701037420591	0.917089320217837	rRNA	rna7	rrfH	5S ribosomal RNA	228756	228875	+
NC_000913.3	190070	+	0.0549414745782164	4.63552038543049	0.0275512270250218	0.868168264447782	0.917411132436619	CDS	cds168	rpsB	30S ribosomal subunit protein S2	189874	190599	+
NC_000913.3	227848	+	0.0853668969004953	4.33662519247976	0.0273867687288556	0.868558727660092	0.917411132436619	rRNA	rna6	rrlH	23S ribosomal RNA	225759	228662	+
NC_000913.3	2726137	-	0.065667434822383	9.50006767519806	0.0273876713538357	0.868556581330668	0.917411132436619	rRNA	rna84	rrfG	5S ribosomal RNA	2726069	2726188	-
pC008	1759	+	0.149622215936258	5.79765029120148	0.027432124861889	0.868450921369455	0.917411132436619	CDS	cds_pC008.7	bla	beta-lactamase	1565	2425	+
pC008	4515	+	-0.0887341667351152	6.53811477618231	0.0273897485817542	0.868551642080247	0.917411132436619	CDS	pC008.17	NA	monomeric derivative of DsRed (Campbell et al., 2002)	4163	4840	+
NC_000913.3	4212859	+	-0.0710821087184329	6.39303025319372	0.0271884406422487	0.869031211416552	0.917794675556836	rRNA	rna167	rrlE	23S ribosomal RNA	4210043	4212946	+
NC_000913.3	4210564	+	-0.0783714355723108	5.89195390745265	0.0270086188917276	0.869461139346947	0.917985134232948	rRNA	rna167	rrlE	23S ribosomal RNA	4210043	4212946	+
NC_000913.3	4213075	+	-0.061748448333416	5.52840708822984	0.0269716022970385	0.869549822963479	0.917985134232948	rRNA	rna168	rrfE	5S ribosomal RNA	4213040	4213159	+
NC_000913.3	3322446	-	0.161816905310881	5.86159942356377	0.0269546846391933	0.869590374757756	0.917985134232948	CDS	cds3161	secG	Sec translocon subunit SecG	3322173	3322505	-
NC_000913.3	228928	+	-0.0590927326611069	6.11029135760235	0.0267488613163867	0.87008478583335	0.918407037905114	tRNA	rna8	aspU	tRNA-Asp	228928	229004	+
NC_000913.3	585590	-	0.0685374916551923	8.15107632389384	0.026650119314553	0.8703226685975	0.918558103954221	CDS	cds568	ompT	outer membrane protease VII (outer membrane protein 3b)	584680	585633	-
NC_000913.3	3311591	-	-0.136868363322666	6.28287288981735	0.0265016190833194	0.870681279105922	0.918610023379422	CDS	cds3153	rpsO	30S ribosomal subunit protein S15	3311415	3311684	-
pC008	4246	+	0.055793770761173	4.6424360999417	0.0264728205578191	0.870750943444767	0.918610023379422	CDS	pC008.17	NA	monomeric derivative of DsRed (Campbell et al., 2002)	4163	4840	+
pC008	4548	+	0.0622618130899545	6.57408156910682	0.0265688822882169	0.870518718968768	0.918610023379422	CDS	pC008.17	NA	monomeric derivative of DsRed (Campbell et al., 2002)	4163	4840	+
NC_000913.3	4180584	+	0.0865297915839792	8.56260108783094	0.0263904039201748	0.870950526521738	0.918620615187727	CDS	cds3941	rplL	50S ribosomal subunit protein L12	4180560	4180925	+
NC_000913.3	4212852	+	-0.049940919941884	4.29614214491555	0.0264210709077624	0.870876224929808	0.918620615187727	rRNA	rna167	rrlE	23S ribosomal RNA	4210043	4212946	+
NC_000913.3	3453181	-	0.0624790427093489	5.96719509203677	0.0262849348165837	0.87120640144135	0.918790517807747	CDS	cds3298	rpsJ	30S ribosomal subunit protein S10	3452959	3453270	-
NC_000913.3	3946735	+	-0.0631154730238537	5.51780692004875	0.0262299336173717	0.871340046963667	0.918831492082117	rRNA	rna138	rrfC	5S ribosomal RNA	3946700	3946819	+
NC_000913.3	4169121	+	-0.0536077083197698	6.25685314016446	0.0261726181291095	0.871479468984632	0.918878548120095	rRNA	rna158	rrlB	23S ribosomal RNA	4168641	4171544	+
NC_000913.3	4180020	+	-0.0776967786622441	4.57164631015308	0.0259655254276563	0.87198453962034	0.919304079198992	CDS	cds3940	rplJ	50S ribosomal subunit protein L10	4179996	4180493	+
NC_000913.3	2590811	-	0.0696625422416441	8.24465339674996	0.0259294499851421	0.872072733749585	0.919304079198992	CDS	cds2481	ypfM	uncharacterized protein YpfM	2590807	2590866	-
NC_000913.3	4039616	+	-0.0947479089640487	4.88764377680855	0.0255562604415331	0.872988794102718	0.919769606656266	rRNA	rna150	rrlA	23S ribosomal RNA	4037519	4040423	+
NC_000913.3	3447085	-	0.0677389338750903	4.05781141418936	0.0255654116965882	0.87296624897319	0.919769606656266	CDS	cds3285	rplE	50S ribosomal subunit protein L5	3446899	3447438	-
NC_000913.3	3447340	-	0.0811750400164198	5.91641933317313	0.0256294111162561	0.872808694856037	0.919769606656266	CDS	cds3285	rplE	50S ribosomal subunit protein L5	3446899	3447438	-
NC_000913.3	3471242	-	0.0461744071003938	4.18683764682509	0.0256583103456514	0.87273761670085	0.919769606656266	CDS	cds3316	tufA	translation elongation factor Tu 1	3470145	3471329	-
