GeneID	Name	NT1_5min	NT2_5min	NT3_5min	T1_5min	T2_5min	T3_5min
gene4371	ytfK	4260	6457	6038	3220	4546	2687
gene4372	ytfL	1497	1379	1436	2987	3664	2722
gene4373	msrA	98	99	117	111	92	100
gene4374	tamA	1053	1292	1344	1337	1454	1214
gene4375	tamB	1839	2181	2291	1855	2156	1885
gene4376	ytfP	659	466	439	857	1159	809
gene4377	yzfA	454	227	173	486	723	466
gene4378	chpS	201	234	257	141	171	134
gene4379	chpB	139	154	192	138	157	141
gene4380	ppa	36217	22554	28795	30288	33415	22039
gene4381	ytfQ	126	133	132	132	147	127
gene4382	ytfR	53	52	58	32	53	28
gene4383	ytfT	13	18	18	7	6	6
gene4384	yjfF	76	117	103	58	79	62
gene4385	fbp	1080	1276	1199	1170	1475	1271
gene4386	mpl	1389	1540	1475	1297	1701	1378
gene4387	yjgA	5064	2565	3417	6656	6985	5020
gene4388	pmbA	724	1229	1265	763	883	899
gene4390	nrdG	250	261	257	100	159	103
gene4391	nrdD	747	1110	1147	169	189	181
gene4392	treC	3012	5272	5934	242	329	270
gene4393	treB	7015	11925	13630	360	461	334
gene4394	treR	232	359	393	227	312	237
gene4395	mgtL	10820	17931	12667	17703	23754	23666
gene4396	mgtA	7162	5201	5569	7579	9418	8050
gene4397	ridA	3164	1781	1568	2338	2913	1637
gene4398	pyrI	116	124	131	151	230	159
gene4399	pyrB	50	72	83	82	91	78
gene4400	pyrL	67	53	43	127	169	165
gene4401	yjgH	76	70	60	84	110	73
gene4402	bdcA	70	91	85	92	107	102
gene4403	bdcR	387	367	341	406	572	431
gene4404	tabA	558	721	992	568	663	482
gene4405	yjgL	580	637	702	876	1094	958
gene4406	argI	182	248	210	222	350	296
gene4407	rraB	13038	10575	11350	7400	10779	5848
gene4408	yjgM	262	187	175	399	491	332
gene4409	yjgN	165	176	203	351	452	366
gene4410	valS	4421	4659	5286	3203	3560	3055
gene4411	holC	869	943	1053	1041	1393	1109
gene4412	pepA	2250	2446	2756	2630	3006	2729
gene4413	lptF	1553	1851	1829	1589	1747	1538
gene4414	lptG	1124	1192	1189	993	1107	841
gene4415	yjgR	136	147	151	135	161	143
gene4416	idnR	590	533	527	590	932	656
gene4417	idnT	351	450	419	249	333	267
gene4418	idnO	93	154	178	158	163	182
gene4419	idnD	68	104	95	108	129	121
gene4420	idnK	165	176	174	173	245	228
gene4421	ahr	103	99	113	91	114	93
gene4422	leuX	4130	1108	1615	2615	1965	1609
gene4424	insC-6	250	236	264	211	269	177
gene4425	insD-6	325	343	365	377	441	387
gene4427	yjgZ	8	4	8	10	19	13
gene4428	insG	433	380	303	509	748	490
gene4429	yjhB	1353	1708	1822	866	1107	751
gene4430	yjhC	2200	2335	2231	1723	2499	1721
gene4431	ythA	101	123	108	231	317	230
gene4435	insI-3	808	1000	1000	1245	1541	1168
gene4438	fecE	309	321	288	164	154	122
gene4439	fecD	317	287	255	141	166	110
gene4440	fecC	214	184	108	94	126	64
gene4441	fecB	448	422	319	299	332	231
gene4442	fecA	1993	1516	1327	1264	1779	1147
gene4443	fecR	110	61	52	88	112	96
gene4444	fecI	922	624	383	690	1079	727
gene4445	insA-7	379	441	334	414	591	383
gene4447	yjhU	1114	1137	1193	883	1131	841
gene4448	yjhF	550	475	406	598	944	567
gene4449	yjhG	307	283	249	265	364	255
gene4450	yjhH	221	242	209	178	294	209
gene4451	yjhI	203	348	368	214	285	240
gene4452	sgcR	289	340	376	347	409	302
gene4453	sgcE	41	62	42	50	44	47
gene4454	sgcA	3069	4639	3440	6846	6469	9660
gene4455	ryjB	3326	4826	3580	7043	6663	9842
gene4456	sgcQ	1387	1412	1165	1563	1954	1150
gene4457	sgcC	64	93	78	79	82	92
gene4458	sgcB	98	86	101	55	115	74
gene4459	sgcX	131	127	141	129	188	125
gene4461	yjhP	35	51	40	10	12	10
gene4462	yjhQ	42	56	52	23	46	29
gene4463	topAI	1468	1464	1622	1792	2023	1441
gene4466	nanS	276	353	339	624	772	529
gene4467	nanM	280	304	328	429	589	412
gene4468	nanC	732	917	1064	1413	1759	1316
gene4469	fimB	4308	3870	4557	6323	7736	5553
gene4470	fimE	544	604	661	935	1271	937
gene4471	fimA	10299	6450	6288	10081	8531	6246
gene4472	fimI	335	257	224	379	414	271
gene4473	fimC	751	631	642	818	934	708
gene4474	fimD	893	895	836	1163	1077	1015
gene4475	fimF	201	172	174	181	176	149
gene4476	fimG	102	77	72	83	104	93
gene4477	fimH	173	175	179	151	229	158
gene4478	gntP	111	132	134	45	63	45
gene4479	uxuA	409	562	546	237	321	237
gene4480	uxuB	272	453	446	143	167	158
gene4481	uxuR	410	401	401	369	449	359
gene4482	yjiC	269	236	290	412	551	455
gene4483	ytiC	8	23	12	21	35	27
gene4484	ytiD	20	42	20	55	68	58
gene4485	idlP	287	755	883	255	344	212
gene4486	iraD	154	226	158	165	236	151
gene4487	hypT	443	451	371	543	723	598
gene4488	iadA	445	369	466	616	703	642
gene4489	yjiG	45	52	32	63	61	61
gene4490	yjiH	41	28	40	22	46	33
gene4491	kptA	266	318	273	227	267	251
gene4492	yjiJ	158	143	104	208	248	212
gene4493	yjiK	242	279	357	505	622	467
gene4494	ytiA	16	17	25	18	21	20
gene4495	yjiL	29	56	33	22	43	29
gene4496	yjiM	59	111	135	64	77	58
gene4497	yjiN	154	232	196	168	190	223
gene4498	mdtM	132	157	147	191	230	156
gene4500	yjiR	207	236	200	271	303	315
gene4501	yjiS	13	12	11	18	40	19
gene4502	yjiT	2852	2896	2812	2100	2921	2001
gene4504	mcrC	475	485	417	476	580	456
gene4505	mcrB	1739	1654	1663	1852	2492	1908
gene4506	symE	95	84	55	80	139	100
gene4507	symR	245	163	149	128	152	170
gene4508	hsdS	796	835	833	888	1146	951
gene4509	hsdM	1583	1832	1975	1577	2019	1697
gene4510	hsdR	1497	3160	3265	862	1007	995
gene4511	mrr	572	684	713	678	868	688
gene4512	yjiA	948	1870	1949	256	312	255
gene4513	yjiX	430	792	758	138	153	116
gene4514	btsT	5275	9870	9493	486	777	430
gene4515	tsr	4234	4253	4039	2279	3196	2707
gene4516	lgoT	1090	1185	1148	565	756	559
gene4517	lgoR	291	515	450	130	175	124
gene4518	lgoD	68	57	70	67	85	85
gene4519	opgB	3109	3026	3080	4301	5229	4810
gene4520	yjjA	489	447	406	538	745	615
gene4521	dnaC	280	336	339	327	377	317
gene4522	dnaT	257	294	283	300	389	327
gene4523	yjjB	23	29	27	33	27	27
gene4524	yjjP	643	1552	1710	931	1180	824
gene4525	yjjQ	197	172	192	410	513	406
gene4526	bglJ	462	350	253	750	976	694
gene4527	fhuF	1835	1337	1084	3086	3578	2534
gene4528	yjjZ	415	289	183	743	1257	798
gene4529	leuV	16476	4860	2944	6996	8441	5597
gene4530	leuP	14121	5323	3407	8695	8796	6456
gene4531	leuQ	12268	4688	3240	5674	6615	4914
gene4532	rsmC	495	508	430	898	927	787
gene4533	holD	467	332	311	547	660	583
gene4534	rimI	454	404	444	432	536	402
gene4535	yjjG	469	432	408	380	524	384
gene4536	prfC	1441	1358	1401	1565	1845	1681
gene4537	osmY	1140	1060	1321	1295	1384	1015
gene4538	ytjA	89	42	48	57	63	48
gene4539	yjjU	261	297	296	249	354	278
gene4540	yjjV	120	101	107	74	116	73
gene4541	yjjW	42	441	320	26	29	24
gene4542	yjjI	136	1086	1029	82	101	75
gene4543	deoC	4776	9314	11316	2399	2993	2932
gene4544	deoA	2365	4335	4824	427	513	443
gene4545	deoB	4628	6077	6157	3147	3645	3281
gene4546	deoD	1727	2172	2199	1131	1537	1229
gene4547	yjjJ	497	526	517	473	515	442
gene4548	lplA	206	213	216	173	220	192
gene4549	ytjB	142	143	144	128	170	158
gene4550	serB	413	364	327	460	591	516
gene4551	radA	306	280	211	195	223	209
gene4552	nadR	507	629	530	322	395	298
gene4553	ettA	2010	2062	2035	1897	2349	2136
gene4554	slt	451	621	629	317	371	333
gene4555	trpR	481	367	489	544	590	381
gene4556	yjjX	363	389	371	261	357	283
gene4557	ytjC	619	678	675	487	592	503
gene4558	rob	2748	3795	3970	3058	3958	3393
gene4559	creA	405	544	591	705	775	694
gene4560	creB	226	224	231	265	355	270
gene4561	creC	249	271	282	202	226	190
gene4562	creD	194	139	142	230	280	195
gene4563	arcA	20235	18875	25375	31345	33641	21420
gene4564	yjjY	3993	4344	4361	4409	5085	3449
gene4565	yjtD	219	247	261	286	414	220
gene_pC008.7	bla	116353	126027	120041	172881	226543	148534
